game_id,action_id,goal
2576206,1185,False
2576206,1222,False
2576206,1284,False
2576206,1307,False
2576206,1324,False
2576206,1327,False
2576205,98,False
2576205,103,False
2576205,149,False
2576205,326,False
2576205,375,False
2576205,404,False
2576205,413,False
2576205,418,False
2576205,427,False
2576205,456,False
2576205,459,False
2576205,533,False
2576205,716,False
2576205,785,False
2576205,794,False
2576205,800,False
2576205,862,False
2576205,908,False
2576205,961,False
2576205,973,True
2576205,987,False
2576205,1011,False
2576205,1033,False
2576205,1117,False
2576205,1185,False
2576205,1190,True
2576204,256,False
2576204,261,False
2576204,356,False
2576204,372,False
2576204,429,False
2576204,444,True
2576204,899,False
2576204,932,False
2576204,957,False
2576204,970,False
2576204,979,False
2576204,1018,False
2576204,1055,False
2576204,1093,False
2576203,144,False
2576203,320,False
2576203,427,False
2576203,510,False
2576203,578,False
2576203,688,False
2576203,876,False
2576203,878,True
2576203,926,False
2576203,957,False
2576203,1000,False
2576203,1020,False
2576203,1022,False
2576203,1110,False
2576203,1128,False
2576203,1138,False
2576203,1140,False
2576203,1144,False
2576203,1190,False
2576203,1246,False
2576203,1258,False
2576203,1319,False
2576202,30,False
2576202,72,False
2576202,88,False
2576202,109,False
2576202,134,False
2576202,154,False
2576202,162,False
2576202,175,False
2576202,180,False
2576202,205,False
2576202,211,False
2576202,241,False
2576202,256,False
2576202,310,False
2576202,322,False
2576202,339,False
2576202,424,False
2576202,436,False
2576202,496,False
2576202,498,False
2576202,629,False
2576202,652,False
2576202,657,False
2576202,673,False
2576202,728,False
2576202,823,True
2576202,832,False
2576202,863,False
2576202,865,True
2576202,878,False
2576202,937,False
2576202,1058,False
2576202,1092,False
2576202,1162,False
2576202,1165,False
2576202,1182,False
2576202,1283,False
2576202,1286,False
2576201,81,False
2576201,119,False
2576201,243,False
2576201,247,True
2576201,312,False
2576201,418,False
2576201,473,False
2576201,573,False
2576201,578,False
2576201,581,False
2576201,618,True
2576201,805,False
2576201,857,False
2576201,911,False
2576201,914,False
2576201,1023,False
2576201,1033,False
2576201,1078,False
2576201,1136,False
2576201,1191,False
2576201,1206,False
2576201,1215,False
2576200,23,False
2576200,59,False
2576200,88,False
2576200,147,True
2576200,191,False
2576200,215,False
2576200,223,False
2576200,301,False
2576200,408,False
2576200,445,False
2576200,492,False
2576200,508,True
2576200,603,False
2576200,642,False
2576200,648,False
2576200,762,False
2576200,765,False
2576200,781,False
2576200,804,False
2576200,902,True
2576200,935,False
2576200,964,True
2576200,981,False
2576200,1013,False
2576200,1047,False
2576200,1049,False
2576200,1055,False
2576200,1083,False
2576200,1119,False
2576200,1122,False
2576200,1125,False
2576200,1149,True
2576200,1206,False
2576199,15,False
2576199,157,False
2576199,235,False
2576199,351,False
2576199,423,False
2576199,539,False
2576199,569,False
2576199,913,False
2576199,1002,False
2576199,1041,True
2576199,1065,True
2576199,1122,True
2576199,1192,False
2576198,10,False
2576198,12,False
2576198,53,False
2576198,106,False
2576198,244,False
2576198,347,False
2576198,350,True
2576198,423,False
2576198,481,False
2576198,483,False
2576198,487,False
2576198,501,False
2576198,779,True
2576198,813,False
2576198,830,False
2576198,836,False
2576198,989,False
2576198,1020,False
2576198,1022,False
2576198,1083,False
2576198,1089,False
2576198,1116,False
2576198,1144,False
2576198,1164,False
2576197,34,False
2576197,36,True
2576197,118,False
2576197,137,False
2576197,173,False
2576197,300,False
2576197,342,False
2576197,420,False
2576197,440,False
2576197,506,False
2576197,532,False
2576197,564,False
2576197,624,False
2576197,647,False
2576197,816,False
2576197,819,False
2576197,824,False
2576197,833,False
2576197,876,False
2576197,878,False
2576197,880,True
2576197,988,False
2576197,990,True
2576197,1018,False
2576197,1274,True
2576196,58,True
2576196,246,False
2576196,333,False
2576196,375,False
2576196,475,False
2576196,540,False
2576196,549,False
2576196,614,False
2576196,701,True
2576196,728,False
2576196,749,False
2576196,771,False
2576196,836,False
2576196,873,False
2576196,906,True
2576196,945,False
2576196,1138,False
2576196,1211,True
2576196,1227,False
2576196,1271,False
2576196,1431,False
2576196,1447,False
2576195,108,False
2576195,315,False
2576195,562,False
2576195,623,False
2576195,713,False
2576195,817,False
2576195,832,True
2576195,885,False
2576195,892,False
2576195,985,False
2576195,1032,False
2576195,1122,False
2576195,1135,False
2576195,1247,True
2576195,1294,False
2576195,1313,False
2576195,1323,False
2576194,29,False
2576194,112,False
2576194,167,False
2576194,170,False
2576194,231,False
2576194,274,False
2576194,441,False
2576194,494,False
2576194,517,False
2576194,636,False
2576194,711,True
2576194,770,False
2576194,792,False
2576194,935,False
2576194,983,False
2576194,1027,False
2576194,1063,False
2576194,1118,False
2576194,1189,False
2576194,1206,True
2576194,1292,False
2576194,1297,False
2576194,1331,False
2576193,48,False
2576193,53,False
2576193,74,False
2576193,368,False
2576193,468,False
2576193,815,False
2576193,861,False
2576193,1026,False
2576193,1077,False
2576193,1225,False
2576193,1290,False
2576193,1327,True
2576192,33,False
2576192,125,False
2576192,195,False
2576192,243,False
2576192,347,False
2576192,390,False
2576192,510,False
2576192,558,False
2576192,603,False
2576192,665,False
2576192,827,False
2576192,841,False
2576192,876,False
2576192,965,False
2576192,1014,False
2576192,1021,False
2576192,1071,False
2576192,1179,False
2576192,1189,False
2576192,1332,False
2576191,32,True
2576191,152,False
2576191,234,False
2576191,350,False
2576191,359,False
2576191,371,True
2576191,488,False
2576191,491,False
2576191,498,False
2576191,528,False
2576191,615,False
2576191,621,False
2576191,710,False
2576191,712,False
2576191,753,False
2576191,760,False
2576191,766,False
2576191,898,True
2576191,911,False
2576191,923,False
2576191,933,False
2576191,1216,False
2576190,113,True
2576190,134,False
2576190,143,False
2576190,201,False
2576190,241,False
2576190,296,False
2576190,333,False
2576190,335,False
2576190,387,True
2576190,432,False
2576190,577,False
2576190,582,False
2576190,705,False
2576190,886,True
2576190,924,True
2576190,1005,False
2576190,1041,False
2576190,1089,True
2576190,1099,True
2576190,1295,False
2576190,1303,False
2576190,1320,True
2576190,1330,False
2576189,164,False
2576189,176,False
2576189,200,False
2576189,231,False
2576189,246,False
2576189,250,False
2576189,278,False
2576189,281,False
2576189,322,False
2576189,329,False
2576189,371,False
2576189,399,False
2576189,678,False
2576189,992,False
2576189,1024,True
2576189,1086,False
2576189,1128,False
2576189,1130,False
2576189,1132,True
2576189,1182,False
2576188,105,False
2576188,133,False
2576188,136,False
2576188,140,True
2576188,217,False
2576188,253,False
2576188,312,True
2576188,344,False
2576188,356,False
2576188,468,False
2576188,629,False
2576188,673,False
2576188,747,False
2576188,783,False
2576188,797,False
2576188,811,False
2576188,873,False
2576188,890,False
2576188,962,False
2576188,1052,False
2576188,1080,False
2576188,1147,False
2576188,1157,False
2576187,98,False
2576187,224,False
2576187,308,False
2576187,367,False
2576187,370,False
2576187,448,True
2576187,464,False
2576187,628,False
2576187,654,False
2576187,735,False
2576187,770,False
2576187,1009,False
2576187,1044,True
2576187,1063,False
2576187,1096,False
2576187,1127,False
2576187,1169,False
2576187,1178,False
2576187,1182,False
2576187,1187,False
2576186,143,False
2576186,154,True
2576186,167,False
2576186,382,False
2576186,386,True
2576186,400,True
2576186,476,False
2576186,480,False
2576186,499,False
2576186,509,False
2576186,529,True
2576186,555,False
2576186,662,False
2576186,702,False
2576186,888,False
2576186,944,True
2576186,1052,False
2576186,1132,True
2576186,1159,False
2576186,1278,True
2576186,1316,False
2576186,1372,False
2576185,19,True
2576185,45,False
2576185,86,False
2576185,109,False
2576185,251,False
2576185,266,False
2576185,314,False
2576185,342,False
2576185,351,False
2576185,490,False
2576185,557,False
2576185,590,False
2576185,705,False
2576185,712,False
2576185,739,False
2576185,803,False
2576185,824,False
2576185,899,False
2576185,974,False
2576185,1021,False
2576185,1066,False
2576185,1076,False
2576185,1144,False
2576185,1302,False
2576185,1313,False
2576184,80,False
2576184,110,False
2576184,144,False
2576184,193,False
2576184,224,False
2576184,254,False
2576184,291,False
2576184,325,True
2576184,413,False
2576184,415,False
2576184,418,False
2576184,478,False
2576184,676,False
2576184,709,False
2576184,711,False
2576184,718,False
2576184,815,True
2576184,907,False
2576184,912,False
2576184,1092,False
2576184,1096,False
2576184,1108,False
2576184,1223,False
2576184,1300,False
2576184,1372,False
2576184,1402,False
2576184,1517,False
2576184,1574,False
2576184,1595,False
2576184,1600,False
2576183,11,False
2576183,136,True
2576183,179,False
2576183,255,False
2576183,267,False
2576183,330,False
2576183,381,False
2576183,526,False
2576183,555,False
2576183,622,False
2576183,796,False
2576183,814,False
2576183,939,False
2576183,958,False
2576183,979,False
2576183,991,False
2576183,1060,False
2576183,1062,False
2576183,1109,False
2576183,1121,False
2576183,1204,False
2576183,1210,False
2576183,1266,False
2576183,1275,False
2576183,1280,False
2576183,1309,False
2576182,75,False
2576182,135,False
2576182,172,False
2576182,192,False
2576182,240,False
2576182,355,False
2576182,446,False
2576182,533,False
2576182,669,False
2576182,704,False
2576182,710,False
2576182,731,False
2576182,751,False
2576182,809,False
2576182,813,False
2576182,838,False
2576182,911,False
2576182,916,False
2576182,932,True
2576182,986,True
2576182,1058,False
2576182,1217,False
2576182,1296,False
2576182,1342,False
2576182,1436,True
2576181,251,False
2576181,275,False
2576181,330,False
2576181,350,False
2576181,378,False
2576181,385,False
2576181,388,False
2576181,450,False
2576181,507,False
2576181,566,False
2576181,597,False
2576181,713,False
2576181,919,False
2576181,948,False
2576181,966,True
2576181,1013,False
2576181,1216,False
2576180,158,False
2576180,203,False
2576180,229,False
2576180,306,False
2576180,325,False
2576180,327,False
2576180,335,True
2576180,502,False
2576180,609,False
2576180,631,False
2576180,789,False
2576180,874,True
2576180,897,False
2576180,989,False
2576180,1009,False
2576180,1062,False
2576180,1065,False
2576180,1103,False
2576180,1159,False
2576180,1265,False
2576180,1301,False
2576180,1303,False
2576180,1332,False
2576179,154,False
2576179,207,False
2576179,252,False
2576179,359,False
2576179,419,False
2576179,494,False
2576179,524,False
2576179,603,False
2576179,637,False
2576179,676,False
2576179,716,False
2576179,763,False
2576179,829,False
2576179,925,False
2576179,948,False
2576179,976,False
2576179,979,False
2576179,1036,False
2576179,1040,True
2576179,1054,False
2576179,1110,False
2576179,1120,False
2576179,1172,False
2576179,1177,False
2576178,33,False
2576178,35,False
2576178,37,False
2576178,162,False
2576178,325,False
2576178,349,False
2576178,445,False
2576178,452,False
2576178,481,False
2576178,554,False
2576178,573,False
2576178,575,False
2576178,619,False
2576178,810,False
2576178,812,True
2576178,842,False
2576178,892,False
2576178,988,False
2576178,995,False
2576178,1001,False
2576178,1027,False
2576178,1069,False
2576178,1075,False
2576178,1078,False
2576178,1097,False
2576178,1158,False
2576178,1195,False
2576177,81,False
2576177,94,False
2576177,122,False
2576177,208,False
2576177,294,False
2576177,341,False
2576177,360,False
2576177,365,False
2576177,369,False
2576177,387,False
2576177,474,False
2576177,480,False
2576177,483,False
2576177,504,False
2576177,529,False
2576177,543,False
2576177,606,False
2576177,621,False
2576177,627,False
2576177,629,False
2576177,663,False
2576177,689,False
2576177,700,False
2576177,762,False
2576177,814,False
2576177,874,False
2576177,890,False
2576177,910,False
2576177,1004,False
2576177,1015,True
2576177,1047,False
2576177,1145,False
2576176,58,False
2576176,186,False
2576176,245,True
2576176,333,True
2576176,411,False
2576176,461,False
2576176,497,False
2576176,614,False
2576176,642,False
2576176,670,True
2576176,779,False
2576176,827,False
2576176,937,False
2576176,957,False
2576176,979,False
2576176,1019,False
2576176,1035,False
2576176,1067,False
2576176,1075,False
2576176,1146,False
2576176,1336,False
2576176,1434,False
2576175,103,False
2576175,150,False
2576175,321,False
2576175,408,False
2576175,439,False
2576175,629,False
2576175,648,False
2576175,771,False
2576175,778,False
2576175,811,False
2576175,850,False
2576175,940,True
2576175,1004,False
2576175,1071,False
2576175,1179,False
2576175,1189,False
2576175,1262,True
2576174,5,False
2576174,200,False
2576174,279,False
2576174,438,False
2576174,538,False
2576174,637,False
2576174,793,False
2576174,809,False
2576174,861,False
2576174,878,False
2576174,936,False
2576174,975,False
2576174,1027,False
2576174,1043,False
2576174,1070,False
2576174,1081,False
2576174,1095,False
2576174,1143,False
2576174,1188,False
2576174,1239,True
2576174,1277,False
2576173,18,False
2576173,23,False
2576173,27,False
2576173,56,False
2576173,116,False
2576173,161,True
2576173,184,False
2576173,245,False
2576173,252,False
2576173,260,True
2576173,399,False
2576173,416,False
2576173,477,False
2576173,544,False
2576173,582,False
2576173,586,True
2576173,603,False
2576173,641,False
2576173,651,True
2576173,665,True
2576173,712,False
2576173,755,False
2576173,791,False
2576173,826,False
2576173,828,False
2576173,839,False
2576173,862,False
2576173,873,False
2576173,889,False
2576173,899,False
2576173,924,False
2576173,928,False
2576173,932,False
2576173,998,False
2576173,1051,False
2576173,1100,False
2576172,138,False
2576172,220,False
2576172,229,False
2576172,234,False
2576172,321,True
2576172,477,False
2576172,485,False
2576172,495,False
2576172,547,False
2576172,554,True
2576172,576,False
2576172,664,False
2576172,666,False
2576172,670,False
2576172,701,False
2576172,775,False
2576172,777,False
2576172,857,False
2576172,976,False
2576172,1045,False
2576172,1100,False
2576171,15,True
2576171,115,False
2576171,156,False
2576171,276,False
2576171,294,False
2576171,361,False
2576171,363,False
2576171,418,False
2576171,429,False
2576171,547,True
2576171,776,False
2576171,908,False
2576171,956,True
2576171,964,False
2576171,1019,False
2576171,1182,False
2576171,1200,False
2576171,1464,False
2576171,1466,False
2576170,31,True
2576170,118,False
2576170,134,False
2576170,142,False
2576170,146,False
2576170,239,False
2576170,411,False
2576170,419,False
2576170,475,True
2576170,499,False
2576170,533,False
2576170,537,False
2576170,539,True
2576170,711,False
2576170,855,False
2576170,1018,False
2576170,1105,False
2576170,1116,False
2576170,1138,False
2576169,89,False
2576169,103,False
2576169,184,False
2576169,247,False
2576169,289,False
2576169,298,False
2576169,315,False
2576169,357,False
2576169,421,True
2576169,460,False
2576169,484,False
2576169,703,False
2576169,714,False
2576169,724,False
2576169,735,False
2576169,875,False
2576169,932,False
2576169,989,False
2576169,1029,False
2576169,1108,False
2576169,1163,False
2576169,1249,True
2576169,1276,False
2576169,1286,True
2576169,1358,False
2576169,1372,False
2576168,23,False
2576168,144,False
2576168,210,False
2576168,221,False
2576168,255,False
2576168,310,True
2576168,351,False
2576168,379,False
2576168,406,False
2576168,450,False
2576168,483,False
2576168,489,False
2576168,594,False
2576168,671,False
2576168,679,True
2576168,697,False
2576168,757,False
2576168,858,False
2576168,910,False
2576168,916,False
2576168,935,False
2576168,953,False
2576168,979,False
2576168,1084,False
2576167,100,False
2576167,167,True
2576167,231,False
2576167,401,False
2576167,421,False
2576167,448,False
2576167,472,False
2576167,607,False
2576167,680,True
2576167,759,False
2576167,763,False
2576167,872,False
2576167,988,False
2576167,1010,False
2576167,1012,False
2576167,1014,False
2576167,1082,False
2576167,1145,False
2576167,1154,False
2576166,113,False
2576166,152,False
2576166,253,False
2576166,284,False
2576166,340,False
2576166,462,False
2576166,464,False
2576166,486,False
2576166,494,True
2576166,516,False
2576166,525,False
2576166,834,False
2576166,932,False
2576166,1013,False
2576166,1034,False
2576166,1075,False
2576166,1124,False
2576166,1150,False
2576166,1210,False
2576166,1231,True
2576166,1302,False
2576165,138,False
2576165,177,False
2576165,224,False
2576165,312,False
2576165,319,False
2576165,323,False
2576165,793,False
2576165,881,False
2576165,984,False
2576165,1043,True
2576165,1067,False
2576165,1124,False
2576165,1127,False
2576165,1244,False
2576165,1253,False
2576165,1281,False
2576165,1292,False
2576165,1354,False
2576165,1358,False
2576164,109,True
2576164,200,False
2576164,203,False
2576164,229,False
2576164,315,False
2576164,318,False
2576164,363,False
2576164,399,False
2576164,401,False
2576164,425,False
2576164,456,True
2576164,506,False
2576164,513,False
2576164,516,True
2576164,592,False
2576164,606,False
2576164,624,False
2576164,698,False
2576164,758,False
2576164,809,False
2576164,952,False
2576164,984,False
2576164,1029,False
2576164,1091,False
2576164,1108,False
2576164,1219,False
2576163,42,False
2576163,69,False
2576163,98,False
2576163,237,True
2576163,334,False
2576163,354,False
2576163,410,False
2576163,452,False
2576163,560,False
2576163,615,False
2576163,674,False
2576163,701,False
2576163,809,False
2576163,868,False
2576163,910,False
2576163,1004,False
2576163,1149,False
2576163,1175,False
2576163,1231,False
2576163,1246,False
2576163,1283,False
2576162,13,False
2576162,175,False
2576162,221,False
2576162,223,False
2576162,252,False
2576162,286,False
2576162,342,False
2576162,377,True
2576162,407,False
2576162,523,False
2576162,555,False
2576162,577,False
2576162,629,False
2576162,688,False
2576162,718,False
2576162,730,False
2576162,807,True
2576162,848,False
2576162,882,False
2576162,884,False
2576162,922,True
2576162,1049,False
2576162,1059,False
2576162,1098,True
2576162,1178,False
2576162,1181,False
2576162,1195,False
2576162,1248,False
2576161,6,False
2576161,22,True
2576161,40,False
2576161,60,False
2576161,147,False
2576161,280,False
2576161,305,False
2576161,374,False
2576161,623,False
2576161,721,False
2576161,759,True
2576161,833,False
2576161,902,False
2576161,945,True
2576161,1030,False
2576161,1156,False
2576161,1170,False
2576161,1325,False
2576160,96,False
2576160,155,False
2576160,227,False
2576160,267,False
2576160,335,False
2576160,344,False
2576160,402,False
2576160,408,True
2576160,412,True
2576160,494,False
2576160,524,True
2576160,688,False
2576160,705,False
2576160,751,False
2576160,814,False
2576160,900,False
2576160,993,False
2576160,1065,False
2576160,1088,False
2576160,1145,True
2576160,1239,False
2576160,1246,False
2576160,1277,False
2576160,1310,False
2576160,1364,False
2576160,1367,True
2576160,1391,True
2576159,18,False
2576159,46,False
2576159,104,False
2576159,150,False
2576159,496,True
2576159,600,False
2576159,844,False
2576159,935,True
2576159,1043,False
2576159,1082,False
2576159,1119,True
2576158,54,False
2576158,99,False
2576158,143,True
2576158,399,False
2576158,447,False
2576158,451,False
2576158,573,False
2576158,717,False
2576158,779,False
2576158,794,False
2576158,812,False
2576158,838,False
2576158,912,False
2576158,958,False
2576158,1056,False
2576158,1190,False
2576158,1194,False
2576158,1239,False
2576158,1252,False
2576157,119,False
2576157,146,False
2576157,227,False
2576157,304,False
2576157,314,False
2576157,378,False
2576157,602,False
2576157,604,False
2576157,613,False
2576157,644,False
2576157,662,False
2576157,786,False
2576157,882,False
2576157,897,False
2576157,945,False
2576157,974,False
2576157,1042,True
2576157,1078,False
2576157,1200,False
2576157,1203,False
2576156,108,False
2576156,111,False
2576156,118,False
2576156,120,False
2576156,179,False
2576156,201,False
2576156,299,False
2576156,354,False
2576156,383,False
2576156,437,False
2576156,509,False
2576156,595,False
2576156,597,True
2576156,684,False
2576156,717,False
2576156,767,False
2576156,842,False
2576156,846,False
2576156,853,False
2576156,865,False
2576156,888,False
2576156,899,True
2576156,916,False
2576156,1007,False
2576156,1053,False
2576156,1059,True
2576156,1120,False
2576156,1123,True
2576156,1158,True
2576155,21,False
2576155,80,True
2576155,90,True
2576155,117,False
2576155,206,False
2576155,266,True
2576155,323,False
2576155,362,True
2576155,408,True
2576155,440,False
2576155,488,False
2576155,516,False
2576155,526,False
2576155,546,True
2576155,639,False
2576155,707,True
2576155,837,False
2576155,843,False
2576155,870,False
2576155,940,False
2576155,952,False
2576155,954,False
2576155,956,False
2576155,1068,False
2576155,1101,False
2576155,1113,False
2576155,1174,False
2576154,128,False
2576154,130,False
2576154,132,False
2576154,152,False
2576154,217,False
2576154,276,False
2576154,304,False
2576154,346,False
2576154,366,False
2576154,371,False
2576154,386,False
2576154,613,False
2576154,677,False
2576154,782,False
2576154,814,False
2576154,851,False
2576154,918,False
2576154,950,False
2576154,978,True
2576154,987,False
2576154,1141,False
2576154,1170,False
2576154,1176,False
2576153,85,False
2576153,113,False
2576153,192,False
2576153,232,False
2576153,359,False
2576153,442,False
2576153,460,False
2576153,505,False
2576153,513,False
2576153,553,False
2576153,626,False
2576153,646,False
2576153,817,False
2576153,826,False
2576153,828,True
2576153,848,False
2576153,922,False
2576153,942,False
2576153,1000,False
2576153,1044,False
2576153,1047,False
2576153,1078,False
2576153,1091,False
2576153,1132,False
2576153,1145,False
2576153,1149,False
2576153,1191,False
2576153,1195,False
2576153,1205,False
2576153,1241,False
2576153,1299,False
2576153,1302,True
2576153,1338,False
2576153,1341,False
2576152,71,False
2576152,126,False
2576152,186,False
2576152,234,False
2576152,257,False
2576152,274,False
2576152,285,False
2576152,346,False
2576152,421,False
2576152,520,False
2576152,633,False
2576152,726,False
2576152,778,False
2576152,791,False
2576152,866,False
2576152,907,False
2576152,930,False
2576152,975,False
2576152,1052,True
2576152,1189,False
2576152,1214,True
2576152,1284,False
2576152,1302,False
2576152,1421,False
2576152,1448,False
2576152,1455,False
2576151,15,False
2576151,39,False
2576151,99,False
2576151,169,False
2576151,171,False
2576151,205,False
2576151,273,False
2576151,362,False
2576151,366,False
2576151,410,False
2576151,432,False
2576151,541,False
2576151,593,False
2576151,605,False
2576151,619,False
2576151,628,False
2576151,757,False
2576151,809,True
2576151,855,False
2576151,871,False
2576151,916,False
2576151,919,False
2576151,991,False
2576151,1050,False
2576151,1053,False
2576151,1075,False
2576151,1092,False
2576151,1121,False
2576151,1222,False
2576151,1289,False
2576151,1298,False
2576151,1305,False
2576150,10,False
2576150,29,False
2576150,99,False
2576150,249,False
2576150,284,False
2576150,295,False
2576150,349,False
2576150,397,False
2576150,502,False
2576150,533,True
2576150,582,False
2576150,631,False
2576150,660,True
2576150,687,False
2576150,764,False
2576150,783,False
2576150,798,False
2576150,835,False
2576150,991,False
2576150,1108,False
2576150,1113,True
2576150,1221,False
2576149,72,False
2576149,142,False
2576149,166,False
2576149,177,True
2576149,204,False
2576149,248,True
2576149,275,False
2576149,433,False
2576149,450,False
2576149,468,False
2576149,508,False
2576149,579,False
2576149,667,False
2576149,671,False
2576149,751,False
2576149,756,False
2576149,771,True
2576149,800,False
2576149,841,False
2576149,966,False
2576149,1064,False
2576149,1096,False
2576149,1109,False
2576149,1160,False
2576149,1162,False
2576149,1165,False
2576149,1169,False
2576149,1178,False
2576148,11,False
2576148,250,False
2576148,266,False
2576148,285,False
2576148,291,False
2576148,301,False
2576148,355,False
2576148,413,False
2576148,476,False
2576148,479,False
2576148,549,False
2576148,570,False
2576148,575,False
2576148,635,False
2576148,758,False
2576148,826,False
2576148,983,False
2576148,1098,False
2576148,1148,False
2576147,179,False
2576147,266,False
2576147,355,False
2576147,374,False
2576147,383,False
2576147,411,False
2576147,458,False
2576147,461,False
2576147,467,False
2576147,509,False
2576147,525,False
2576147,563,False
2576147,743,False
2576147,755,False
2576147,761,False
2576147,780,False
2576147,841,False
2576147,846,False
2576147,857,False
2576147,864,False
2576147,871,False
2576147,910,False
2576147,990,False
2576147,993,False
2576147,1011,False
2576147,1061,False
2576147,1079,False
2576147,1200,True
2576147,1206,False
2576147,1220,True
2576146,12,False
2576146,24,False
2576146,102,False
2576146,118,False
2576146,124,False
2576146,141,False
2576146,227,False
2576146,398,False
2576146,432,True
2576146,455,False
2576146,457,False
2576146,515,False
2576146,531,False
2576146,567,False
2576146,571,False
2576146,576,False
2576146,626,False
2576146,680,False
2576146,715,False
2576146,806,False
2576146,816,False
2576146,890,False
2576146,909,False
2576146,932,False
2576146,979,False
2576146,1059,False
2576146,1067,False
2576146,1089,True
2576146,1103,False
2576146,1110,False
2576146,1132,False
2576146,1142,False
2576146,1232,False
2576146,1254,False
2576145,224,False
2576145,269,False
2576145,274,False
2576145,283,False
2576145,321,False
2576145,327,False
2576145,431,False
2576145,460,False
2576145,532,False
2576145,641,False
2576145,655,False
2576145,872,False
2576145,884,False
2576145,1014,False
2576145,1112,False
2576145,1126,False
2576145,1203,False
2576145,1250,False
2576145,1263,False
2576145,1345,False
2576145,1347,False
2576145,1407,False
2576144,29,False
2576144,76,False
2576144,78,True
2576144,169,False
2576144,213,False
2576144,268,False
2576144,428,False
2576144,585,False
2576144,858,False
2576144,870,True
2576144,911,False
2576144,970,False
2576144,1001,False
2576144,1023,True
2576144,1076,True
2576144,1096,False
2576144,1135,False
2576144,1181,False
2576144,1244,False
2576143,118,False
2576143,221,False
2576143,282,False
2576143,623,False
2576143,646,False
2576143,650,False
2576143,696,False
2576143,701,False
2576143,737,False
2576143,791,False
2576143,812,False
2576143,819,False
2576143,864,False
2576143,888,False
2576143,936,False
2576143,1069,True
2576143,1084,False
2576143,1094,False
2576143,1096,True
2576143,1114,False
2576143,1168,False
2576143,1181,False
2576143,1269,False
2576143,1313,False
2576143,1319,False
2576142,60,False
2576142,163,False
2576142,231,False
2576142,284,False
2576142,293,True
2576142,506,False
2576142,513,False
2576142,562,False
2576142,618,False
2576142,634,False
2576142,825,False
2576142,864,False
2576142,897,False
2576142,1019,False
2576142,1049,False
2576142,1060,False
2576142,1062,False
2576142,1066,False
2576142,1132,False
2576142,1141,False
2576142,1168,False
2576142,1197,False
2576142,1269,False
2576142,1324,False
2576142,1326,False
2576141,18,False
2576141,125,False
2576141,211,False
2576141,240,False
2576141,335,False
2576141,348,False
2576141,367,False
2576141,491,True
2576141,527,False
2576141,650,True
2576141,742,False
2576141,952,False
2576141,1045,False
2576141,1119,False
2576141,1139,False
2576140,75,False
2576140,183,False
2576140,204,False
2576140,213,False
2576140,234,False
2576140,239,False
2576140,266,False
2576140,280,False
2576140,459,False
2576140,478,False
2576140,506,False
2576140,536,False
2576140,540,False
2576140,587,False
2576140,688,False
2576140,704,False
2576140,748,False
2576140,768,False
2576140,784,False
2576140,906,False
2576140,911,True
2576140,940,False
2576140,949,False
2576140,967,False
2576140,1127,False
2576140,1148,False
2576140,1238,False
2576139,63,False
2576139,87,True
2576139,139,False
2576139,243,False
2576139,300,False
2576139,311,True
2576139,363,False
2576139,387,False
2576139,412,False
2576139,435,False
2576139,455,False
2576139,548,False
2576139,626,False
2576139,632,False
2576139,640,False
2576139,722,False
2576139,752,False
2576139,894,False
2576139,945,False
2576139,947,False
2576139,961,False
2576139,1130,False
2576139,1132,False
2576139,1221,False
2576139,1276,True
2576138,20,False
2576138,23,False
2576138,237,False
2576138,298,False
2576138,322,False
2576138,350,False
2576138,383,True
2576138,443,False
2576138,479,False
2576138,566,False
2576138,627,False
2576138,629,False
2576138,631,True
2576138,652,False
2576138,678,False
2576138,728,False
2576138,752,False
2576138,813,False
2576138,938,True
2576138,961,False
2576138,1006,False
2576138,1020,False
2576138,1055,False
2576138,1080,True
2576138,1152,False
2576138,1186,False
2576138,1239,False
2576138,1254,False
2576137,6,True
2576137,65,False
2576137,86,False
2576137,117,False
2576137,119,True
2576137,154,False
2576137,194,False
2576137,224,False
2576137,279,False
2576137,307,False
2576137,332,False
2576137,353,False
2576137,416,False
2576137,467,False
2576137,485,True
2576137,510,False
2576137,516,False
2576137,557,False
2576137,666,False
2576137,679,False
2576137,685,False
2576137,723,False
2576137,804,False
2576137,830,False
2576137,834,True
2576137,1023,False
2576137,1040,False
2576137,1042,False
2576137,1127,False
2576137,1129,False
2576136,34,False
2576136,110,False
2576136,118,False
2576136,249,False
2576136,273,False
2576136,346,False
2576136,362,False
2576136,482,True
2576136,491,False
2576136,550,False
2576136,656,False
2576136,686,False
2576136,696,False
2576136,715,False
2576136,749,False
2576136,785,False
2576136,936,False
2576136,1004,False
2576136,1016,False
2576136,1027,False
2576136,1112,False
2576136,1144,False
2576136,1161,False
2576136,1240,False
2576135,20,True
2576135,124,False
2576135,164,False
2576135,235,False
2576135,237,True
2576135,365,False
2576135,384,True
2576135,428,False
2576135,491,True
2576135,551,False
2576135,581,True
2576135,609,False
2576135,619,False
2576135,802,False
2576135,1165,False
2576135,1241,False
2576135,1414,False
2576135,1425,False
2576135,1427,False
2576134,104,False
2576134,187,False
2576134,216,False
2576134,221,False
2576134,309,False
2576134,440,False
2576134,442,True
2576134,512,False
2576134,648,False
2576134,679,False
2576134,688,False
2576134,708,False
2576134,712,False
2576134,724,False
2576134,734,False
2576134,755,False
2576134,769,False
2576134,863,False
2576134,922,False
